user_id,followers,following,posts,likes_received,comments_received,mentions,shares,account_age_days,region,engagement_rate,degree_centrality,betweenness_centrality,influence_score
U07876,248873,7676,3665,3569255,6871,7202,42070,2870,North,1447.97,0.454,0.231,31.1
U07877,399167,3800,1359,2645145,47696,9762,7495,3850,East,722.41,0.2,0.287,37.7
U07878,46654,7064,763,4845994,180225,3437,14429,1957,East,12318.33,0.334,0.048,11.0
U07879,179984,6190,3589,969689,37033,6956,35990,352,West,641.64,0.849,0.235,34.3
U07880,36566,9032,2023,3646104,139393,295,47923,1800,East,11877.02,0.683,0.08,17.9
U07881,463667,8048,4837,4131213,29429,1507,35406,3150,West,922.72,0.39,0.197,44.2
U07882,92869,2301,3225,3590708,92672,6978,17144,1190,East,4365.31,0.585,0.084,19.9
U07883,409942,5890,55,4903865,121384,2093,15556,1925,South,1344.28,0.494,0.164,41.9
U07884,95483,7865,1254,2170251,112172,7871,31527,241,East,2860.28,0.799,0.058,23.9
U07885,162062,3063,3722,2703114,159942,8698,22472,1691,Central,2161.4,0.424,0.191,23.7
U07886,304169,5734,3507,769789,50818,8939,10351,515,East,336.61,0.495,0.174,34.7
U07887,415695,4008,3709,1871777,148559,479,31409,1268,West,628.96,0.291,0.094,36.8
U07888,88948,3093,1168,798390,80737,3254,21720,1940,West,1351.42,0.423,0.12,17.1
U07889,106599,2001,1246,3958913,89055,5091,48752,927,North,4131.51,0.0,0.082,9.1
U07890,440865,364,1045,3910921,63967,159,1468,428,North,959.65,0.502,0.261,46.1
U07891,161016,7500,3478,965359,199375,9059,37157,723,East,1218.65,0.651,0.231,28.9
U07892,104919,8191,58,4014536,164908,9652,39906,3279,North,4612.16,0.788,0.077,24.7
U07893,371774,6520,4071,1603867,92577,7762,40151,632,East,555.91,0.546,0.119,39.3
U07894,45611,2418,1409,3648630,148685,2778,35004,199,East,9629.17,0.377,0.214,15.1
U07895,433488,198,2440,4699902,183139,1156,48886,3566,East,1295.44,0.286,0.188,39.8
U07896,437879,6321,1233,4147065,56776,8266,15466,2337,West,1011.91,0.355,0.062,39.0
U07897,428267,2007,2126,931470,65222,7404,19054,4654,South,293.64,0.13,0.061,33.8
U07898,147699,5493,3821,901317,152449,9457,46714,1936,North,1126.31,0.4,0.283,24.0
U07899,57149,9702,992,560577,56763,3820,3454,1920,East,1477.5,0.205,0.261,13.3
U07900,212740,54,2848,4209829,18786,1684,41330,277,Central,2023.0,0.331,0.293,27.4
U07901,167321,5776,286,2731768,119046,9012,37344,556,South,1988.38,0.409,0.259,25.1
U07902,479515,9943,889,779341,40513,1076,29442,4204,West,204.77,0.516,0.151,46.9
U07903,315866,3349,3422,2937086,117340,5727,6054,1129,East,1115.59,0.12,0.542,35.4
U07904,472187,8145,2840,2649501,21275,4714,30558,391,North,583.64,0.381,0.245,45.6
U07905,375450,8282,3057,2985750,95685,5487,21929,3742,East,922.67,0.587,0.34,44.8
U07906,357472,4869,1127,3173595,47649,4024,4382,4991,East,954.43,0.73,0.229,44.2
U07907,55967,3075,1031,822391,105732,87,36918,1762,West,2413.97,0.435,0.221,17.1
U07908,34516,6806,2127,1936166,45238,6217,40620,1942,West,6264.61,0.889,0.206,24.4
U07909,23293,6198,645,3605723,50260,2496,27917,3324,North,16558.01,0.59,0.142,16.4
U07910,296690,4771,4441,4545488,180110,1172,8145,569,North,1835.59,0.462,0.24,34.8
U07911,100894,1935,1339,1211405,196399,4127,18357,1051,North,2173.94,0.699,0.044,21.9
U07912,494539,7448,3596,2855529,65477,2907,27033,4368,West,643.61,0.349,0.193,45.5
U07913,66374,2121,784,4740512,129121,7239,25717,3791,East,8114.68,0.24,0.151,12.5
U07914,473460,1351,3255,3005945,71043,3621,29577,750,South,709.91,0.636,0.242,50.7
U07915,333836,681,1019,1139785,34038,5200,12261,3286,East,392.4,0.556,0.112,36.7
U07916,53045,4469,1407,2919129,19950,4851,39813,4784,North,5691.06,0.659,0.179,20.5
U07917,29273,1209,2060,86557,178102,8525,3706,1134,East,3337.66,0.654,0.243,20.0
U07918,198013,3362,622,2445501,13196,1028,49321,1101,North,1268.34,0.852,0.529,41.5
U07919,169511,2425,623,2839225,98400,343,20624,4661,West,1965.19,0.16,0.282,20.7
U07920,157802,4601,3764,282432,43877,8669,41452,4805,North,318.0,0.379,0.352,25.7
U07921,264304,7778,1728,1014239,152075,3228,2915,2627,South,671.43,0.392,0.451,35.4
U07922,64907,4510,2839,4943773,26909,7175,33463,2412,Central,7823.87,0.683,0.176,21.8
U07923,64772,5575,3232,3142869,115370,5975,48982,1122,West,5742.7,0.525,0.099,17.1
U07924,347414,1439,3113,2292384,68921,7634,48025,308,Central,759.03,0.684,0.213,42.3
U07925,495154,1139,3137,1146066,104180,6587,22381,2846,East,336.66,0.507,0.123,47.3
U07926,136960,9765,4875,620763,37208,2443,18700,780,West,589.07,0.446,0.326,25.0
U07927,465967,6203,3153,2140421,23367,5024,44118,2094,East,484.42,0.586,0.109,46.5
U07928,172465,164,1741,2727756,35634,3061,31883,4689,West,1684.93,0.502,0.049,23.1
U07929,167976,5655,1423,897572,115293,3988,47589,4588,East,877.52,0.528,0.328,28.9
U07930,45224,110,4003,4004357,129507,5449,11714,2325,North,10286.11,0.58,0.15,17.9
U07931,211692,781,2108,2144056,180915,715,22468,1569,West,1440.12,0.537,0.181,29.2
U07932,249008,3740,2794,279145,188421,310,15641,4880,North,490.44,0.647,0.094,32.3
U07933,331901,6567,4074,682601,150519,6962,21017,4434,West,432.42,0.46,0.106,34.6
U07934,79126,6207,1176,4308114,2496,884,43641,3030,North,4696.451453900709,0.484,0.124,17.8
U07935,94387,7911,1112,1689865,140711,9037,44671,3719,Central,2535.72,0.25,0.192,15.5
U07936,216073,1804,264,1864338,141111,6425,29766,2214,East,1189.36,0.647,0.262,33.3
U07937,34870,1924,361,994658,141238,8088,1734,3409,East,4877.54,0.792,0.029,18.9
U07938,71713,5336,3080,4039014,131839,4713,22086,2785,Central,6551.31,0.09,0.081,8.5
U07939,314556,8688,2517,4080509,137519,7012,24360,943,Central,1515.82,0.578,0.212,37.8
U07940,476927,7230,1488,1212364,117010,1858,35685,373,South,376.87,0.421,0.435,50.5
U07941,286502,6696,1057,3646770,123899,6341,13430,458,Central,1489.08,0.413,0.052,29.4
U07942,72534,949,3477,2261624,138459,3107,28931,4003,East,4072.41,0.576,0.369,24.0
U07943,495495,8781,426,834096,8687,7720,37637,4326,South,177.1,0.444,0.096,45.5
U07944,260967,9844,3503,3979449,101739,3671,28481,2580,Central,1719.81,0.529,0.188,32.6
U07945,358436,5827,4524,414522,25554,7767,41836,2865,Central,151.29,0.378,0.05,33.7
U07946,98530,3373,2277,4371824,185383,8941,12628,4596,Central,5377.74,0.751,0.219,26.4
U07947,289239,6628,2473,128723,197958,69,31000,4827,East,386.71,0.403,0.398,36.3
U07948,38227,6427,2681,1615014,31644,625,22781,3584,East,4638.57,0.298,0.152,11.7
U07949,312889,9291,476,1133358,178306,3578,20346,2596,Central,647.16,0.519,0.208,36.4
U07950,101194,1116,3132,1176486,94710,5468,21211,2265,North,1630.55,0.283,0.056,13.9
U07951,454762,5157,1826,2400886,134474,8680,27749,2969,Central,675.79,0.497,0.116,44.1
U07952,27434,7097,2343,3758355,130607,4394,25654,3750,Central,16079.42,0.779,0.478,27.2
U07953,326332,3496,114,1999415,23529,8507,28707,4985,East,648.74,0.441,0.324,38.2
U07954,69741,8406,4386,2579281,181739,7295,48006,3326,North,5001.26,0.179,0.242,13.4
U07955,343576,656,1666,4857495,128128,7099,31756,3587,South,1600.26,0.367,0.043,32.3
U07956,246767,1061,379,2489277,97487,9098,27341,157,North,1206.28,0.612,0.172,33.0
U07957,483742,7910,3910,3961228,122961,3090,46109,1819,West,4696.451453900709,0.471,0.025,43.8
U07958,325925,1267,4899,1924029,195399,6696,11895,1419,South,890.09,0.59,0.014,34.9
U07959,186030,4190,2599,390933,129475,7979,12456,4144,South,558.14,0.323,0.076,21.0
U07960,43715,2817,167,1279384,131296,9683,5820,1299,East,4428.27,0.368,0.069,11.8
U07961,297898,6884,4958,794661,175322,2315,10078,1498,West,561.02,0.577,0.173,35.9
U07962,220537,129,1040,4535581,139842,7868,3903,3275,North,2373.65,0.772,0.06,32.1
U07963,26303,3575,1202,132995,28588,2240,9511,2639,East,1049.02,0.373,0.123,11.8
U07964,290644,9860,3541,4111937,163641,9620,32787,2055,North,1696.28,0.457,0.27,34.9
U07965,105036,3694,1659,691131,179949,5357,34862,1212,East,4696.451453900709,0.67,0.214,25.0
U07966,117151,5987,424,752409,146783,8751,32386,4488,South,1268.71,0.476,0.471,27.2
U07967,4529,9880,3413,2647085,30472,5713,45244,4973,South,61797.9,0.578,0.125,15.0
U07968,186070,6079,1310,405333,104525,754,42876,352,North,498.71,0.302,0.252,24.1
U07969,109173,7552,4308,383690,10808,3513,16339,4674,West,400.95,0.451,0.172,20.1
U07970,35963,9590,769,3878235,154523,6090,9489,4126,South,12931.96,0.326,0.122,11.6
U07971,217175,6175,4531,299339,191441,6037,21033,4373,West,578.58,0.113,0.102,19.5
U07972,110104,8321,3617,2986003,7146,5500,46373,2217,West,2744.41,0.273,0.242,18.0
U07973,67122,5087,1197,590807,21804,7091,48409,2023,West,1042.6,0.54,0.377,23.0
U07974,233403,8144,2894,428018,186553,5772,10239,3074,North,583.02,0.56,0.185,31.2
U07975,31666,6423,4691,3347068,159954,1802,7264,3650,Central,13095.14,0.604,0.091,16.2
U07976,495221,3401,322,1961075,164629,783,36879,4672,West,562.22,0.552,0.252,50.8
U07977,235506,5586,4099,96790,41698,2886,43977,1326,West,129.63,0.406,0.31,30.8
U07978,498132,3355,2300,3407588,127532,1378,47510,4834,West,4696.451453900709,0.083,0.252,41.6
U07979,440684,3976,4745,4848130,165755,6998,47964,1968,East,1288.2,0.221,0.051,36.3
U07980,489811,2924,1042,2805208,13750,9771,14139,3328,West,586.75,0.671,0.19,51.5
U07981,271387,4916,3597,1903931,56745,9272,39975,4028,South,806.1,0.282,0.056,25.8
U07982,211572,3473,4838,4219122,58984,5663,33698,3280,South,2133.56,0.435,0.104,25.6
U07983,359959,6264,1719,1682936,108315,8844,16820,310,South,617.99,0.463,0.396,42.4
U07984,40386,3701,539,3065246,50725,6578,798,4392,South,8217.67,0.173,0.2,10.4
U07985,420105,4915,1960,2374064,68387,1296,32679,276,East,646.5,0.516,0.069,41.1
U07986,161820,1408,2990,3631489,51404,5863,18073,2703,West,2402.97,0.756,0.125,29.0
U07987,3757,3872,3150,2589308,12725,5697,14570,3315,South,4696.451453900709,0.446,0.175,13.4
U07988,118895,3565,2409,2408970,134420,5500,478,1274,South,2591.4,0.396,0.035,17.0
U07989,121197,9611,4663,2100066,127731,8001,6041,3879,West,2259.71,0.218,0.307,19.0
U07990,7112,4473,2890,1479293,175227,9862,9506,3000,West,33114.41,0.395,0.178,12.3
U07991,334307,225,3203,2431629,115221,2373,5368,1936,South,899.69,0.558,0.299,40.6
U07992,47662,3100,4782,303472,136326,172,47496,798,North,2066.81,0.449,0.123,14.8
U07993,423355,7296,4696,1698669,71842,6431,467,3383,South,486.09,0.362,0.321,43.3
U07994,226623,1661,1706,382271,77751,1105,19435,528,North,340.22,0.651,0.319,35.3
U07995,359133,1638,1430,1610037,82479,4276,48917,4517,West,563.14,0.398,0.364,40.4
U07996,169864,3740,3743,1758080,193847,9323,5877,600,West,1605.58,0.364,0.189,23.0
U07997,66039,3574,2625,136576,94493,6627,32754,526,West,922.23,0.478,0.578,25.8
U07998,90217,4814,2237,1481268,172516,9376,12509,1050,South,2597.98,0.711,0.082,22.2
U07999,322956,351,3491,3359002,64129,321,16061,4157,South,1139.36,0.419,0.131,33.6
U08000,358064,7210,3303,4849383,137083,7065,22208,4232,East,1545.75,0.273,0.233,35.2
U08001,133801,2147,4568,3086359,54820,3129,28953,2921,West,4696.451453900709,0.559,0.47,30.0
U08002,178589,7115,1828,3559912,79493,743,38044,3981,Central,2215.9,0.384,0.318,26.6
U08003,472529,5650,3770,3344101,171774,3073,30953,2129,Central,889.46,0.561,0.177,47.8
U08004,425941,2034,1135,4722837,136765,9335,1027,4982,South,1269.34,0.04,0.224,35.1
U08005,206549,4700,4685,4705275,97253,4186,9146,287,North,2513.45,0.457,0.179,27.2
U08006,120526,376,418,570879,81599,9176,31375,3074,North,812.16,0.4,0.144,19.3
U08007,150711,7020,3751,2365423,159939,1145,14443,1938,Central,2100.11,0.258,0.03,16.3
U08008,269219,3044,508,4539226,31037,6562,2991,1792,Central,1743.71,0.207,0.017,23.3
U08009,283412,3840,4400,4408852,169745,4366,27363,3975,East,1855.09,0.394,0.357,34.9
U08010,92110,1579,4797,2672565,123766,2994,15850,3846,North,3573.29,0.236,0.43,19.8
U08011,32963,3656,4089,2219716,65795,5414,41989,2723,East,7731.74,0.0,0.058,3.5
U08012,247675,3963,3942,291268,139620,6141,44479,4362,West,399.46,0.215,0.056,22.8
U08013,398739,2257,2390,2388070,198213,266,6479,906,West,847.45,0.206,0.15,35.0
U08014,76275,9793,1224,2531558,69860,6538,38858,411,West,3776.89,0.456,0.107,16.6
U08015,204207,2805,4928,3164762,78633,3009,42916,1184,West,1742.31,0.212,0.363,25.8
U08016,80831,1818,2645,2609336,185861,8036,32028,507,North,4377.77,0.45,0.463,24.0
U08017,121105,5486,4082,1079506,68878,1772,30449,4242,West,1175.74,0.259,0.222,18.1
U08018,306131,3195,3571,4840633,170851,2859,23198,2584,Central,1860.27,0.607,0.154,36.7
U08019,143133,4545,3505,1086780,179942,9721,24482,2181,East,1387.85,0.525,0.149,23.5
U08020,131929,7253,1762,1913046,116570,2471,3947,2499,East,1891.83,0.39,0.464,26.3
U08021,497832,791,2134,2549159,16429,1302,7197,504,South,528.55,0.479,0.168,47.8
U08022,86224,5096,2199,1465917,12047,5504,34201,3252,Central,1769.96,0.565,0.225,21.9
U08023,94684,226,3012,343049,56187,6274,27495,4867,South,659.01,0.462,0.333,22.5
U08024,464887,448,3591,3056028,3443,5667,8699,737,Central,661.07,0.478,0.507,52.3
U08025,275126,934,993,1183290,152537,4018,17681,1289,East,707.3,0.029,0.15,22.8
U08026,21549,1625,1137,4395365,127977,1073,32313,3892,South,23365.43,0.346,0.068,10.0
U08027,212507,3500,241,3967060,90932,2873,9448,3988,East,2080.73,0.294,0.076,22.3
U08028,282595,9353,2631,2140958,162761,564,10536,1429,North,1045.58,0.66,0.137,35.7
U08029,126633,9062,3344,2318667,26700,8540,43998,93,Central,1936.42,0.372,0.321,22.7
U08030,274154,1040,1050,4748700,100070,2596,22902,3604,East,1914.63,0.315,0.036,26.2
U08031,324274,9911,3559,133109,67693,6640,23028,1304,East,145.42,0.566,0.061,35.2
U08032,125341,6354,15,1893432,4697,2602,3669,4049,East,1529.35,0.146,0.175,15.2
U08033,406209,5541,4332,303707,95687,6203,3987,1705,West,192.55,0.433,0.304,43.2
U08034,226413,7925,3451,692568,28965,912,32473,4885,West,369.85,0.055,0.352,24.0
U08035,481732,4849,3416,4597576,9166,936,15106,4301,West,963.9,0.306,0.093,41.7
U08036,43914,2661,3536,507115,42248,3161,13982,369,North,1635.79,0.357,0.221,14.7
U08037,162152,5301,1793,4783592,38947,2589,9075,3747,West,3070.14,0.741,0.118,28.6
U08038,360649,7253,4978,3918948,125551,3220,37672,3601,West,1260.7,0.42,0.064,34.9
U08039,447463,6830,3732,3205519,158602,2764,46962,1560,Central,893.6,0.272,0.183,40.4
U08040,110887,1707,905,3709861,97211,6941,13027,4591,South,3783.92,0.423,0.045,17.2
U08041,490126,9382,4612,924725,128229,4343,12153,3943,Central,319.48,0.738,0.292,54.9
U08042,96733,2854,3697,586290,20441,1541,38984,1350,Central,711.74,0.039,0.228,12.1
U08043,208090,8201,1554,1840431,157328,9214,25319,4055,North,1262.46,0.605,0.187,30.4
U08044,157473,3125,4739,3821930,100334,6350,39709,3559,Central,2745.6,0.526,0.06,22.8
U08045,212190,643,1241,1527335,85685,4036,37276,2574,Central,921.7,0.427,0.45,32.4
U08046,451189,9964,3222,878792,173898,5095,39777,4455,Central,387.48,0.388,0.055,40.4
U08047,366288,5891,3350,3925781,62759,3280,7925,2554,Central,1157.44,0.737,0.183,44.1
U08048,398243,2153,4815,3170497,87823,3929,26757,1375,South,906.38,0.594,0.378,47.3
U08049,127037,13,2850,2685448,185208,709,21874,2562,North,2842.84,0.242,0.175,17.3
U08050,473448,1300,4972,2061787,29952,8311,43342,2433,West,467.11,0.454,0.053,43.3
U08051,217797,1707,1421,3898282,104382,3849,32664,861,East,2029.49,0.699,0.074,30.7
U08052,325998,9257,4008,3672139,115601,6962,37251,2876,Central,1303.73,0.558,0.262,39.2
U08053,348874,1778,1226,1802553,140038,523,44097,4069,East,717.38,0.502,0.266,39.8
U08054,331477,1627,4996,647764,185877,916,34526,4399,North,475.79,0.189,0.213,31.2
U08055,300918,8379,3818,4347557,68772,3652,32705,3581,East,1559.03,0.913,0.3,45.3
U08056,240041,8794,3129,684007,23182,380,26490,2463,South,333.24,0.594,0.182,32.3
U08057,323837,2097,331,2145811,79829,9677,4004,4251,Central,785.87,0.807,0.142,41.7
U08058,452597,6508,2485,4479553,31281,391,36040,4655,West,1024.3,0.51,0.168,45.3
U08059,194917,5349,720,2086870,145581,5560,16078,4083,Central,1444.08,0.446,0.174,26.1
U08060,255463,5772,4588,4156333,113368,3509,6164,3968,West,1848.86,0.321,0.133,27.0
U08061,90078,3120,1895,2445492,151486,2088,17546,3933,North,3555.68,0.645,0.09,21.0
U08062,177562,7515,4154,3725431,67999,1405,17350,2461,Central,2289.57,0.75,0.416,35.8
U08063,386035,8810,4530,2959028,190919,2992,19413,3908,North,1013.8,0.658,0.078,41.8
U08064,320205,7262,550,1400573,179112,511,14004,1931,South,717.08,0.901,0.073,41.9
U08065,105612,9032,3796,4470559,183154,5710,47080,4723,North,5100.06,0.476,0.041,17.8
U08066,273092,1114,1513,2337204,142552,2347,44179,4421,North,1116.82,0.326,0.284,31.3
U08067,405990,6573,543,2288777,37438,192,1785,3038,Central,609.86,0.501,0.118,40.8
U08068,62053,9994,1303,3292751,29417,1152,24834,3604,North,5543.29,0.611,0.342,23.5
U08069,31021,5361,2749,4650681,191401,8995,15108,4144,North,18076.48,0.397,0.251,15.3
U08070,196393,9419,4276,4357554,174143,2396,42443,2899,North,2662.13,0.441,0.241,27.4
U08071,328290,3490,3458,1968341,176157,5781,24622,4012,West,867.87,0.493,0.163,36.1
U08072,156697,8966,1166,1156336,128458,4096,31712,3696,South,1147.83,0.549,0.163,25.2
U08073,410525,9388,1479,1622863,171329,4922,4319,1373,West,603.98,0.477,0.156,41.4
U08074,423424,6226,1520,1313248,98726,8540,35657,786,South,426.73,0.492,0.148,42.4
U08075,266283,7048,3680,1475228,32428,7162,24176,2841,South,4696.451453900709,0.577,0.139,33.0
U08076,189452,5232,2593,2153777,51309,5510,43760,31,North,1272.25,0.604,0.234,30.0
U08077,20905,3176,119,105760,170319,2002,5356,3656,South,4579.33,0.351,0.111,10.7
U08078,410786,5367,380,2665396,129942,8498,15147,3429,South,807.01,0.083,0.206,34.5
U08079,447646,9624,378,4245719,199496,216,41889,544,Central,1171.28,0.242,0.31,42.4
U08080,221222,159,4806,2151774,179697,5574,11704,1569,East,1378.82,0.542,0.423,34.8
U08081,258258,2058,2523,396168,151875,6152,13504,2666,East,447.44,0.304,0.167,27.5
U08082,376762,4999,2455,1948825,7695,9458,15110,3636,Central,527.47,0.503,0.176,40.0
U08083,347700,3400,3805,1671656,37016,1600,26150,44,East,534.0,0.439,0.156,36.2
U08084,67684,6241,952,2972083,75030,2888,2730,2789,Central,4945.31,0.463,0.347,21.0
U08085,336172,3611,157,1252283,7151,122,30915,1224,South,383.15,0.548,0.107,36.6
U08086,462328,6590,1354,1504659,187131,2470,40486,2005,Central,527.83,0.688,0.079,47.7
U08087,375355,1072,1042,3722183,45610,9289,15286,2447,North,1052.4,0.447,0.401,43.2
U08088,240305,3328,3990,877572,76581,85,8565,1019,East,524.53,0.242,0.219,26.0
U08089,261604,6931,4091,4662935,134905,7884,17565,1555,East,2040.27,0.512,0.233,33.2
U08090,129936,4718,3170,1488053,7174,9348,32272,2078,Central,1172.82,0.593,0.143,23.8
U08091,330396,7139,4549,4083548,127265,1142,25525,3862,South,1428.55,0.0,0.143,26.0
U08092,120782,6366,2323,410122,20288,3605,30185,1454,South,423.54,0.306,0.133,17.2
U08093,170962,3291,1202,1599991,180490,8963,40271,3197,South,1463.73,0.456,0.087,22.8
U08094,132575,4288,1658,1885890,138152,7201,47391,1827,West,1943.53,0.354,0.111,18.6
U08095,167693,9647,708,2278786,67140,675,22634,1359,South,1559.08,0.477,0.145,24.2
U08096,183393,9621,4503,459921,140024,8657,38027,581,East,632.54,0.325,0.206,23.5
U08097,41534,365,3020,1235184,62808,8029,24544,114,West,3729.92,0.637,0.122,18.1
U08098,358773,7057,3862,4385527,23009,3117,6911,1740,South,1254.43,0.46,0.372,41.8
U08099,220524,4914,1407,4619900,1926,4144,29793,1295,South,2099.32,0.09,0.037,18.0
U08100,474804,22,3590,2204830,43843,3048,47649,3768,North,510.53,0.596,0.278,50.7
U08101,90483,6344,1652,593722,141552,5181,21260,2609,North,1438.36,0.609,0.145,21.4
U08102,334535,242,2230,1377486,112774,7795,27012,309,Central,580.31,0.443,0.317,38.6
U08103,89635,3194,3259,4759772,54602,6683,36303,3818,Central,5614.69,0.082,0.189,11.8
U08104,273605,6906,4905,4594282,137306,9684,41493,2004,North,1930.08,0.63,0.078,33.3
U08105,245465,8128,2790,4068284,77667,987,245,3028,East,1815.57,0.246,0.056,23.2
U08106,224326,4132,3550,4314962,31358,9240,2850,654,North,1993.41,0.378,0.135,26.0
U08107,327373,8089,2973,3557888,135810,9077,24150,307,Central,1294.22,0.335,0.027,30.2
U08108,414105,8396,2118,3116774,91276,3821,5594,541,West,862.86,0.162,0.212,36.5
U08109,158395,4480,4662,3869968,132883,1436,46150,2348,West,2862.69,0.451,0.232,24.8
U08110,424836,1738,4802,3231600,112407,2256,35229,4424,South,892.96,0.491,0.021,40.0
U08111,92466,6595,1552,1696734,20262,9415,30795,4798,South,1944.53,0.473,0.366,23.3
